brand_name,os,screen_size,4g,5g,main_camera_mp,selfie_camera_mp,int_memory,ram,battery,weight,release_year,days_used,new_price,used_price
Micromax,Android,10.95,yes,no,5.0,2.0,32.0,4.0,1800.0,151.0,2017.0,808.0,79.96,23.95
Micromax,Android,10.95,yes,no,5.0,2.0,32.0,4.0,1800.0,156.0,2016.0,901.0,70.65,21.1
Micromax,Android,10.16,yes,no,5.0,2.0,32.0,4.0,1600.0,159.0,2016.0,564.0,59.41,29.74
Micromax,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2000.0,165.0,2016.0,958.0,72.05,21.65
Micromax,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2000.0,151.0,2016.0,562.0,79.41,39.8
Micromax,Android,15.24,yes,no,8.0,5.0,32.0,4.0,3000.0,159.0,2016.0,883.0,99.62,29.86
Micromax,Android,12.7,no,no,5.0,2.0,32.0,4.0,2000.0,159.0,2016.0,1026.0,49.63,14.86
Micromax,Android,13.49,no,no,8.0,5.0,32.0,4.0,2500.0,159.0,2016.0,999.0,71.7,21.45
Micromax,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2500.0,159.0,2016.0,617.0,100.15,40.21
Micromax,Android,10.95,yes,no,5.0,5.0,32.0,4.0,1750.0,159.0,2016.0,962.0,101.08,30.42
Micromax,Android,13.49,no,no,8.0,5.0,16.0,4.0,2500.0,159.0,2016.0,1073.0,79.89,23.96
Micromax,Android,13.49,yes,no,13.0,5.0,16.0,4.0,3000.0,159.0,2016.0,683.0,178.79,71.58
Micromax,Android,13.49,yes,no,13.0,8.0,32.0,4.0,3000.0,162.0,2016.0,736.0,90.78,36.25
Micromax,Android,12.7,no,no,5.0,2.0,32.0,4.0,3000.0,143.0,2015.0,750.0,169.37,67.95
Micromax,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2100.0,128.0,2015.0,992.0,128.68,38.54
Micromax,Android,13.49,yes,no,13.0,5.0,16.0,4.0,2500.0,145.0,2015.0,1031.0,149.58,44.84
Micromax,Android,11.27,yes,no,8.0,5.0,32.0,4.0,2000.0,143.0,2015.0,704.0,90.63,36.21
Micromax,Android,12.7,no,no,13.0,5.0,16.0,4.0,2500.0,143.0,2015.0,725.0,121.76,48.87
Micromax,Android,12.7,yes,no,8.0,2.0,16.0,4.0,2000.0,155.0,2015.0,567.0,58.61,29.32
Micromax,Android,13.02,yes,no,13.0,5.0,16.0,4.0,2900.0,143.0,2015.0,747.0,167.8,67.23
Micromax,Android,13.49,no,no,13.0,5.0,32.0,4.0,2820.0,143.0,2015.0,925.0,150.93,45.27
Micromax,Android,12.7,no,no,13.0,2.0,32.0,4.0,2500.0,135.0,2015.0,669.0,90.3,36.0
Micromax,Android,8.41,no,no,1.3,0.3,16.0,4.0,1200.0,143.0,2015.0,731.0,39.44,15.85
Micromax,Android,12.7,no,no,8.0,5.0,32.0,4.0,2800.0,144.0,2015.0,1014.0,120.42,36.06
Micromax,Android,11.43,yes,no,8.0,5.0,16.0,4.0,2000.0,97.0,2015.0,898.0,250.73,75.09
Micromax,Android,20.32,no,no,5.0,2.0,32.0,4.0,4000.0,143.0,2015.0,625.0,131.91,52.72
Micromax,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2260.0,143.0,2015.0,794.0,229.87,92.01
Micromax,Android,10.95,no,no,5.0,2.0,32.0,4.0,1700.0,136.0,2015.0,624.0,91.28,36.69
Micromax,Android,15.24,no,no,8.0,2.0,32.0,4.0,3000.0,143.0,2015.0,675.0,139.55,55.68
Micromax,Android,12.7,no,no,13.0,5.0,16.0,4.0,2400.0,143.0,2015.0,810.0,149.49,44.63
Micromax,Android,11.27,no,no,8.0,2.0,32.0,4.0,2000.0,143.0,2015.0,1064.0,110.42,33.22
Micromax,Android,13.49,no,no,5.0,0.3,32.0,4.0,2820.0,143.0,2015.0,601.0,108.89,43.59
Micromax,Android,11.27,no,no,8.0,2.0,32.0,4.0,2000.0,134.0,2015.0,901.0,68.7,20.55
Micromax,Android,10.16,no,no,0.3,0.3,16.0,4.0,1200.0,123.0,2015.0,734.0,60.96,24.43
Micromax,Android,12.7,no,no,8.0,2.0,32.0,4.0,3000.0,170.0,2015.0,957.0,128.04,38.48
Micromax,Android,10.16,no,no,2.0,0.3,16.0,4.0,1450.0,143.0,2015.0,740.0,60.11,24.24
Micromax,Android,12.7,no,no,5.0,0.3,16.0,4.0,1800.0,143.0,2015.0,801.0,79.68,23.89
Micromax,Android,10.95,no,no,5.0,0.3,32.0,4.0,1700.0,143.0,2015.0,667.0,89.63,35.98
Micromax,Android,10.16,no,no,2.0,0.3,16.0,4.0,1300.0,146.5,2014.0,1052.0,58.67,17.56
Micromax,Android,10.95,no,no,8.0,2.0,32.0,4.0,2000.0,138.0,2015.0,798.0,97.96,39.13
Micromax,Android,20.32,no,no,5.0,2.0,32.0,4.0,4400.0,240.0,2015.0,604.0,149.34,59.78
Micromax,Android,17.78,no,no,5.0,0.3,32.0,4.0,3200.0,240.0,2015.0,981.0,88.83,26.54
Micromax,Android,11.27,no,no,13.0,13.0,16.0,4.0,2300.0,138.0,2014.0,575.0,239.57,119.65
Micromax,Android,12.7,no,no,8.0,2.0,32.0,4.0,3000.0,143.0,2015.0,954.0,150.09,45.12
Micromax,Android,11.27,no,no,8.0,5.0,32.0,4.0,2000.0,123.0,2014.0,672.0,149.26,59.51
Micromax,Android,10.95,no,no,5.0,2.0,16.0,4.0,1700.0,136.0,2014.0,920.0,78.93,23.69
Micromax,Android,12.7,no,no,13.0,5.0,32.0,4.0,2500.0,146.5,2014.0,871.0,170.29,51.05
Micromax,Android,10.16,no,no,2.0,0.3,16.0,4.0,2000.0,146.5,2014.0,1032.0,69.24,20.73
Micromax,Android,13.49,no,no,8.0,2.0,32.0,4.0,2350.0,146.0,2014.0,1066.0,139.04,41.58
Micromax,Android,12.7,no,no,8.0,2.0,32.0,4.0,2000.0,138.0,2014.0,1054.0,169.7,50.71
Micromax,Android,10.16,no,no,5.0,0.3,16.0,4.0,1750.0,146.5,2014.0,1050.0,90.29,27.02
Micromax,Android,13.49,no,no,16.0,5.0,32.0,4.0,2300.0,146.5,2014.0,756.0,302.11,120.73
Micromax,Windows,12.7,no,no,8.0,2.0,32.0,4.0,2000.0,146.5,2014.0,668.0,121.61,48.6
Micromax,Windows,10.16,no,no,5.0,0.3,32.0,4.0,1500.0,146.5,2014.0,855.0,78.74,23.63
Micromax,Android,10.16,no,no,2.0,0.3,16.0,4.0,2100.0,146.5,2014.0,730.0,58.68,23.4
Micromax,Android,11.27,no,no,5.0,2.0,16.0,4.0,2000.0,158.0,2014.0,797.0,90.06,35.92
Micromax,Android,12.7,no,no,5.0,0.3,16.0,4.0,1900.0,180.0,2014.0,759.0,90.56,36.25
Micromax,Others,6.35,no,no,0.3,2.0,16.0,4.0,3000.0,146.5,2014.0,664.0,19.87,7.87
Micromax,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,159.0,2014.0,791.0,122.17,48.77
Micromax,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,168.0,2014.0,584.0,111.18,55.56
Micromax,Android,15.24,no,no,5.0,0.3,32.0,4.0,2500.0,202.0,2014.0,653.0,101.64,40.68
Micromax,Android,10.16,no,no,2.0,0.3,136.0,4.0,1600.0,146.5,2014.0,930.0,49.58,15.08
Micromax,Others,5.72,no,no,0.3,0.3,16.0,4.0,2800.0,240.0,2013.0,1037.0,19.1,5.89
Micromax,Others,5.56,no,no,0.3,0.3,16.0,4.0,1800.0,118.0,2013.0,868.0,18.93,5.55
Micromax,Others,14.6,no,no,0.3,0.3,16.0,4.0,1750.0,87.6,2013.0,599.0,9.89,4.81
Micromax,Android,12.7,no,no,8.0,2.0,16.0,4.0,1900.0,146.5,2014.0,633.0,188.74,75.5
Micromax,Android,8.41,no,no,1.3,2.0,136.0,4.0,1500.0,146.5,2014.0,876.0,49.37,14.87
Micromax,Android,12.7,no,no,16.0,8.0,32.0,4.0,2350.0,154.0,2014.0,888.0,239.57,71.86
Micromax,Android,11.27,no,no,8.0,5.0,16.0,4.0,1800.0,110.0,2014.0,883.0,170.94,51.5
Micromax,Android,10.95,no,no,5.0,5.0,16.0,4.0,1800.0,147.0,2014.0,635.0,99.53,39.93
Micromax,Android,15.24,no,no,8.0,5.0,16.0,4.0,2450.0,180.0,2014.0,983.0,168.59,50.74
Micromax,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,147.0,2013.0,613.0,149.55,59.78
Micromax,Android,10.16,no,no,2.0,0.3,136.0,4.0,1500.0,118.0,2013.0,1015.0,60.19,17.97
Micromax,Android,12.7,no,no,5.0,0.3,16.0,4.0,3000.0,118.0,2013.0,769.0,90.56,36.12
Micromax,Android,12.7,no,no,12.0,2.0,16.0,4.0,2000.0,118.0,2013.0,692.0,179.08,71.62
Micromax,Android,12.7,no,no,13.0,5.0,16.0,4.0,2000.0,118.0,2013.0,723.0,240.65,96.13
Micromax,Android,20.32,no,no,5.0,2.0,16.0,4.0,4800.0,118.0,2013.0,1032.0,171.39,51.35
Micromax,Android,10.95,no,no,5.0,0.3,16.0,4.0,1500.0,118.0,2013.0,793.0,90.49,36.15
Micromax,Android,10.95,no,no,2.0,0.3,16.0,4.0,1850.0,118.0,2013.0,577.0,60.24,30.21
Micromax,Android,13.81,no,no,12.0,5.0,16.0,4.0,2600.0,220.0,2013.0,1047.0,229.55,68.82
Micromax,Android,12.7,no,no,5.0,0.3,16.0,4.0,2000.0,118.0,2013.0,781.0,109.39,43.62
Micromax,Android,12.7,no,no,13.0,5.0,16.0,4.0,2000.0,158.0,2013.0,965.0,227.97,68.35
Micromax,Android,10.95,no,no,5.0,0.3,16.0,4.0,1800.0,118.0,2013.0,956.0,110.61,33.2
Micromax,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,164.0,2013.0,823.0,179.65,53.95
Micromax,Others,6.35,no,no,0.3,0.3,16.0,4.0,2000.0,108.0,2013.0,603.0,20.15,7.97
Micromax,Others,6.35,no,no,0.3,0.3,16.0,4.0,2000.0,98.6,2013.0,748.0,20.5,8.26
Micromax,Others,6.03,no,no,0.3,0.3,16.0,4.0,2000.0,118.0,2013.0,596.0,19.21,9.74
Micromax,Others,5.72,no,no,0.3,0.3,16.0,4.0,2000.0,118.0,2013.0,694.0,21.02,8.46
Micromax,Others,14.76,no,no,0.3,0.3,16.0,4.0,2000.0,118.0,2013.0,986.0,10.11,3.06
Micromax,Others,5.4,no,no,0.3,0.3,16.0,4.0,2000.0,118.0,2013.0,1016.0,41.5,12.41
Micromax,Others,6.35,no,no,0.3,0.3,16.0,4.0,2000.0,92.0,2013.0,946.0,30.17,8.99
Micromax,Android,13.18,no,no,8.0,2.0,16.0,4.0,2100.0,168.0,2013.0,780.0,190.32,75.93
Micromax,Android,17.78,no,no,2.0,0.3,16.0,4.0,3000.0,240.0,2013.0,706.0,129.73,51.95
Micromax,Android,17.78,no,no,2.0,0.3,16.0,4.0,3000.0,240.0,2013.0,726.0,121.48,48.56
Micromax,Android,17.78,no,no,2.0,0.3,16.0,4.0,2000.0,118.0,2013.0,645.0,97.9,39.18
Micromax,Android,17.78,no,no,2.0,0.3,16.0,4.0,3000.0,118.0,2013.0,1071.0,99.47,29.89
Micromax,Android,12.7,no,no,3.15,0.3,16.0,4.0,2000.0,186.0,2013.0,1025.0,89.69,26.83
Micromax,Android,10.95,no,no,5.0,0.3,16.0,4.0,2000.0,149.1,2013.0,969.0,118.47,35.64
Micromax,Android,8.41,no,no,3.15,0.3,16.0,4.0,2000.0,109.0,2013.0,833.0,69.21,20.77
Micromax,Android,8.41,no,no,2.0,0.3,136.0,4.0,1500.0,118.0,2013.0,1008.0,67.83,20.5
Micromax,Android,12.7,no,no,5.0,0.3,16.0,4.0,2000.0,118.0,2013.0,667.0,150.19,60.09
Micromax,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,156.0,2013.0,669.0,228.59,91.47
Micromax,Android,22.930000000000003,no,no,3.15,0.3,136.0,4.0,1450.0,118.0,2013.0,836.0,90.37,27.08
Microsoft,Windows,12.7,yes,no,8.0,5.0,16.0,4.0,2000.0,122.0,2016.0,961.0,149.74,45.07
Microsoft,Windows,13.81,yes,no,20.0,5.0,32.0,4.0,3340.0,165.0,2015.0,931.0,349.17,104.54
Microsoft,Windows,13.81,yes,no,20.0,5.0,32.0,4.0,3340.0,165.0,2015.0,820.0,348.45,104.48
Microsoft,Windows,13.02,yes,no,20.0,5.0,32.0,4.0,3000.0,150.0,2015.0,692.0,279.32,111.7
Microsoft,Windows,13.02,yes,no,20.0,5.0,32.0,4.0,3000.0,150.0,2015.0,751.0,280.31,111.97
Microsoft,Windows,11.27,yes,no,5.0,2.0,32.0,4.0,2100.0,141.9,2015.0,790.0,89.87,35.87
Microsoft,Windows,12.7,no,no,8.0,5.0,32.0,4.0,2200.0,152.0,2015.0,965.0,100.67,29.98
Microsoft,Windows,10.16,no,no,2.0,0.3,32.0,4.0,1500.0,127.9,2015.0,890.0,69.21,20.78
Microsoft,Windows,13.81,yes,no,13.0,5.0,32.0,4.0,3000.0,171.0,2015.0,823.0,201.61,60.34
Microsoft,Windows,13.81,yes,no,13.0,5.0,32.0,4.0,3000.0,171.0,2015.0,956.0,199.76,59.96
Microsoft,Windows,13.81,no,no,13.0,5.0,32.0,4.0,3000.0,171.0,2015.0,949.0,169.15,50.72
Microsoft,Windows,13.81,no,no,13.0,5.0,32.0,4.0,3000.0,171.0,2015.0,937.0,171.31,51.31
Microsoft,Windows,12.7,yes,no,8.0,1.0,32.0,4.0,2500.0,145.0,2015.0,874.0,151.36,45.25
Microsoft,Windows,12.7,yes,no,8.0,1.0,32.0,4.0,2500.0,145.0,2015.0,564.0,119.91,59.89
Microsoft,Windows,12.7,no,no,8.0,1.0,32.0,4.0,2500.0,145.0,2015.0,1017.0,169.52,50.89
Microsoft,Windows,10.16,no,no,5.0,0.3,32.0,4.0,1560.0,136.3,2015.0,1083.0,90.91,27.26
Microsoft,Windows,10.16,no,no,5.0,0.3,32.0,4.0,1560.0,136.3,2015.0,696.0,89.11,35.71
Microsoft,Windows,10.16,no,no,2.0,0.3,32.0,4.0,1560.0,134.1,2015.0,670.0,70.94,28.3
Microsoft,Windows,10.16,no,no,2.0,0.3,32.0,4.0,1560.0,134.1,2015.0,708.0,68.61,27.6
Microsoft,Windows,12.7,no,no,5.0,5.0,32.0,4.0,1905.0,146.0,2014.0,683.0,79.92,31.94
Microsoft,Windows,12.7,no,no,5.0,5.0,32.0,4.0,1905.0,146.0,2014.0,1089.0,80.01,23.92
Motorola,Android,15.56,yes,no,13.0,12.0,64.0,4.0,3000.0,176.0,2019.0,390.0,298.17,195.17
Motorola,Android,15.56,yes,no,13.0,8.0,64.0,4.0,3000.0,172.0,2019.0,368.0,250.23,162.56
Motorola,Android,15.56,yes,no,12.0,8.0,64.0,4.0,5000.0,193.0,2019.0,280.0,209.88,144.01
Motorola,Android,13.81,yes,no,13.0,8.0,32.0,4.0,3000.0,149.0,2019.0,496.0,150.0,75.09
Motorola,Android,14.13,yes,no,12.0,8.0,64.0,4.0,3000.0,162.0,2018.0,447.0,219.12,109.47
Motorola,Android,15.56,yes,no,12.0,12.0,64.0,4.0,5000.0,205.0,2018.0,373.0,268.7,175.59
Motorola,Android,15.4,yes,no,12.0,8.0,128.0,4.0,3000.0,156.0,2018.0,706.0,399.54,159.68
Motorola,Android,22.930000000000003,yes,no,8.0,5.0,16.0,4.0,3100.0,168.5,2018.0,660.0,109.76,43.9
Motorola,Android,13.02,yes,no,8.0,5.0,16.0,4.0,2800.0,150.0,2018.0,598.0,81.48,40.74
Motorola,Android,15.24,yes,no,12.0,5.0,32.0,4.0,5000.0,196.6,2018.0,634.0,160.11,64.16
Motorola,Android,13.81,yes,no,13.0,5.0,16.0,4.0,4000.0,174.0,2018.0,426.0,150.0,74.82
Motorola,Android,13.81,yes,no,13.0,5.0,32.0,4.0,4000.0,175.0,2018.0,533.0,150.7,75.37
Motorola,Android,15.56,yes,no,12.0,12.0,64.0,4.0,3000.0,170.0,2018.0,438.0,318.39,159.18
Motorola,Android,14.13,yes,no,12.0,8.0,64.0,4.0,3200.0,167.0,2018.0,567.0,260.72,130.36
Motorola,Android,13.81,yes,no,12.0,8.0,64.0,4.0,3000.0,167.0,2018.0,561.0,180.92,90.37
Motorola,Android,13.02,yes,no,12.0,16.0,64.0,4.0,3000.0,163.0,2017.0,564.0,200.91,100.32
Motorola,Android,13.49,yes,no,13.0,8.0,64.0,4.0,3000.0,168.0,2017.0,821.0,159.67,47.85
Motorola,Android,13.02,yes,no,16.0,5.0,32.0,4.0,3000.0,157.0,2017.0,573.0,148.76,74.36
Motorola,Android,13.49,yes,no,12.0,5.0,64.0,4.0,2730.0,143.0,2017.0,558.0,319.02,159.66
Motorola,Android,13.49,yes,no,13.0,5.0,16.0,4.0,5000.0,198.0,2017.0,874.0,110.25,33.09
Motorola,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2800.0,151.0,2017.0,666.0,150.54,60.22
Motorola,Android,13.49,yes,no,12.0,5.0,64.0,4.0,3000.0,145.0,2017.0,842.0,231.28,69.45
Motorola,Android,12.7,yes,no,8.0,2.0,16.0,4.0,4000.0,162.0,2017.0,746.0,121.52,48.45
Motorola,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2350.0,154.0,2017.0,803.0,100.87,30.33
Motorola,Android,13.02,yes,no,12.0,5.0,32.0,4.0,3000.0,155.0,2017.0,873.0,240.03,72.1
Motorola,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2800.0,145.0,2017.0,578.0,150.26,75.22
Motorola,Android,13.49,yes,no,16.0,8.0,64.0,4.0,3050.0,163.0,2016.0,554.0,189.76,94.85
Motorola,Android,12.7,yes,no,8.0,5.0,16.0,4.0,3500.0,153.5,2016.0,917.0,131.05,39.19
Motorola,Android,13.49,yes,no,16.0,5.0,32.0,4.0,3510.0,165.0,2016.0,904.0,220.59,66.08
Motorola,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2800.0,140.6,2016.0,659.0,100.22,40.11
Motorola,Android,13.49,yes,no,21.0,5.0,32.0,4.0,3500.0,163.0,2016.0,1041.0,268.74,80.68
Motorola,Android,13.49,yes,no,13.0,5.0,32.0,4.0,2600.0,136.0,2016.0,694.0,221.05,88.55
Motorola,Android,13.49,yes,no,16.0,5.0,64.0,4.0,3000.0,155.0,2016.0,827.0,158.47,47.69
Motorola,Android,13.49,yes,no,13.0,5.0,16.0,4.0,3000.0,155.0,2016.0,667.0,131.23,52.58
Motorola,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2800.0,137.0,2016.0,563.0,130.98,65.49
Motorola,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2470.0,155.0,2015.0,833.0,278.41,83.55
Motorola,Android,13.34,yes,no,21.0,5.0,32.0,4.0,3760.0,169.0,2015.0,582.0,279.95,139.95
Motorola,Android,13.34,yes,no,21.0,5.0,32.0,4.0,3760.0,170.1,2015.0,905.0,328.76,98.73
Motorola,Android,13.49,yes,no,21.0,5.0,16.0,4.0,2390.0,169.0,2015.0,749.0,299.86,120.0
Motorola,Android,13.81,yes,no,21.0,5.0,16.0,4.0,2390.0,179.0,2015.0,1020.0,260.56,78.19
Motorola,Android,13.49,yes,no,21.0,5.0,16.0,4.0,2390.0,169.0,2015.0,694.0,249.86,99.82
Motorola,Android,13.49,yes,no,21.0,5.0,16.0,4.0,2390.0,169.0,2015.0,586.0,238.64,119.42
Motorola,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2470.0,155.0,2015.0,820.0,170.26,50.93
Motorola,Android,8.41,no,no,13.0,5.0,16.0,4.0,300.0,80.0,2015.0,999.0,200.26,60.2
Motorola,Android,8.41,no,no,13.0,5.0,16.0,4.0,300.0,155.0,2015.0,1091.0,299.97,90.09
Motorola,Android,11.43,no,no,13.0,5.0,16.0,4.0,400.0,155.0,2015.0,674.0,298.95,119.42
Motorola,Android,11.43,no,no,8.0,2.0,16.0,4.0,320.0,80.0,2014.0,902.0,189.65,56.89
Motorola,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2470.0,155.0,2015.0,608.0,170.27,67.98
Motorola,Android,10.95,yes,no,5.0,0.3,32.0,4.0,2390.0,145.0,2015.0,579.0,99.84,49.91
Motorola,Android,10.95,yes,no,5.0,0.3,32.0,4.0,2390.0,145.0,2015.0,842.0,132.11,39.69
Motorola,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2390.0,155.0,2015.0,863.0,210.26,63.06
Motorola,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2390.0,155.0,2015.0,613.0,239.79,95.78
Motorola,Android,13.02,yes,no,21.0,2.0,64.0,4.0,3900.0,176.0,2014.0,768.0,300.48,120.22
Motorola,Android,13.02,yes,no,21.0,2.0,32.0,4.0,3900.0,169.0,2014.0,564.0,288.89,144.47
Motorola,Android,22.930000000000003,yes,no,13.0,2.0,32.0,4.0,3220.0,184.0,2014.0,739.0,420.42,168.17
Motorola,Android,13.02,yes,no,13.0,2.0,16.0,4.0,2300.0,144.0,2014.0,572.0,321.62,160.71
Motorola,Android,12.7,no,no,8.0,2.0,32.0,4.0,2070.0,149.0,2014.0,808.0,199.12,59.7
Motorola,Android,12.7,no,no,8.0,2.0,32.0,4.0,2070.0,149.0,2014.0,1072.0,160.3,48.12
Motorola,Android,10.95,yes,no,5.0,1.3,32.0,4.0,2070.0,143.0,2014.0,927.0,160.77,48.22
Motorola,Android,10.64,yes,no,8.0,0.3,32.0,4.0,2000.0,125.9,2014.0,634.0,238.31,95.54
Motorola,Android,10.64,no,no,5.0,2.0,16.0,4.0,1980.0,142.0,2014.0,959.0,101.64,30.52
Motorola,Android,10.64,no,no,5.0,2.0,16.0,4.0,1980.0,142.0,2014.0,979.0,88.96,26.67
Motorola,Android,10.95,no,no,5.0,1.3,32.0,4.0,2070.0,143.0,2014.0,821.0,139.66,41.95
Motorola,Android,10.95,no,no,5.0,1.3,32.0,4.0,2070.0,143.0,2013.0,643.0,130.38,52.04
Motorola,Android,11.27,yes,no,10.0,2.0,16.0,4.0,2200.0,130.0,2013.0,757.0,249.77,99.95
Motorola,Android,12.7,yes,no,10.0,2.0,16.0,4.0,2130.0,137.0,2013.0,607.0,250.8,100.48
Motorola,Android,12.7,yes,no,10.0,2.0,16.0,4.0,3500.0,167.0,2013.0,715.0,220.15,87.97
Motorola,Android,10.64,yes,no,10.0,2.0,16.0,4.0,2000.0,130.0,2013.0,1044.0,180.57,54.2
Motorola,Android,10.16,no,no,8.0,1.2,16.0,4.0,2000.0,120.0,2013.0,944.0,230.07,69.1
Motorola,Android,8.41,no,no,5.0,2.0,16.0,4.0,1785.0,110.0,2013.0,667.0,151.47,60.42
Others,Android,7.78,yes,no,5.0,0.3,32.0,4.0,1900.0,171.8,2013.0,739.0,327.98,131.36
Nokia,Android,21.43,yes,no,5.0,16.0,128.0,4.0,3500.0,180.0,2019.0,188.0,290.36,215.68
Nokia,Android,22.930000000000003,yes,no,5.0,17.0,128.0,4.0,3320.0,172.0,2019.0,294.0,523.51125,233.22875000000005
Nokia,Android,22.930000000000003,yes,no,5.0,8.0,32.0,4.0,3000.0,161.0,2019.0,492.0,149.04,74.56
Nokia,Android,19.37,yes,no,13.0,5.0,32.0,4.0,4000.0,181.0,2019.0,317.0,129.19,83.74
Nokia,Android,19.84,yes,no,8.0,5.0,32.0,4.0,2500.0,157.0,2019.0,226.0,89.43,68.68
Nokia,Others,5.72,no,no,5.0,8.0,32.0,4.0,1020.0,157.0,2019.0,501.0,30.58,15.31
Nokia,Android,18.1,yes,no,8.0,17.0,64.0,4.0,3500.0,180.0,2018.0,485.0,399.1,199.61
Nokia,Others,4.529999999999998,no,no,8.0,8.0,16.0,4.0,800.0,80.0,2018.0,555.0,19.84,9.93
Nokia,Android,15.24,yes,no,8.0,8.0,32.0,4.0,3500.0,180.0,2018.0,642.0,150.28,60.26
Nokia,Android,22.930000000000003,yes,no,8.0,8.0,64.0,4.0,3060.0,160.0,2018.0,634.0,328.84,131.33
Nokia,Android,13.97,yes,no,8.0,16.0,64.0,4.0,3060.0,151.0,2018.0,648.0,251.11,100.48
Nokia,Android,22.930000000000003,yes,no,8.0,8.0,64.0,4.0,3060.0,160.0,2018.0,525.0,152.42,76.18
Nokia,Android,13.49,yes,no,16.0,8.0,32.0,4.0,2970.0,160.0,2018.0,586.0,179.33,89.57
Nokia,Android,13.02,yes,no,13.0,8.0,32.0,4.0,2990.0,138.3,2018.0,469.0,150.92,75.38
Nokia,Android,13.49,yes,no,8.0,5.0,32.0,4.0,4000.0,174.0,2018.0,635.0,99.69,39.82
Nokia,Others,5.72,yes,no,2.0,8.0,16.0,4.0,3060.0,117.0,2018.0,417.0,90.53,45.32
Nokia,Android,13.49,yes,no,8.0,5.0,128.0,4.0,3260.0,177.0,2018.0,604.0,523.51125,219.84
Nokia,Android,15.24,yes,no,8.0,16.0,64.0,4.0,3800.0,183.0,2018.0,704.0,282.21,112.87
Nokia,Android,13.49,yes,no,16.0,8.0,32.0,4.0,3000.0,172.0,2018.0,611.0,229.68,91.9
Nokia,Android,10.95,yes,no,5.0,2.0,32.0,4.0,2150.0,160.0,2018.0,601.0,100.79,40.2
Nokia,Others,5.72,yes,no,2.0,8.0,136.0,4.0,1200.0,88.1,2018.0,582.0,100.61,50.42
Nokia,Android,12.7,yes,no,8.0,5.0,32.0,4.0,4100.0,161.0,2017.0,564.0,108.92,54.7
Nokia,Android,13.02,yes,no,16.0,5.0,64.0,4.0,3000.0,160.0,2017.0,597.0,247.84,123.85
Nokia,Others,5.72,no,no,2.0,8.0,64.0,4.0,3000.0,88.2,2017.0,680.0,70.58,28.32
Nokia,Android,13.18,yes,no,13.0,13.0,128.0,4.0,3090.0,160.0,2017.0,558.0,330.84,165.39
Nokia,Others,4.529999999999998,no,no,8.0,8.0,16.0,4.0,800.0,80.0,2017.0,895.0,19.46,5.89
Nokia,Others,4.529999999999998,no,no,0.3,8.0,32.0,4.0,1020.0,160.0,2017.0,566.0,29.37,14.67
Nokia,Android,12.7,yes,no,8.0,8.0,16.0,4.0,2630.0,140.0,2017.0,745.0,130.98,52.61
Nokia,Android,13.02,yes,no,13.0,8.0,16.0,4.0,3000.0,160.0,2017.0,821.0,140.85,42.22
Nokia,Android,13.49,yes,no,16.0,8.0,32.0,4.0,3000.0,169.0,2017.0,540.0,160.96,80.56
Nokia,Others,5.72,no,no,2.0,8.0,32.0,4.0,3000.0,160.0,2017.0,554.0,60.26,30.19
Nokia,Windows,10.95,yes,no,5.0,1.6,32.0,4.0,1830.0,136.0,2014.0,809.0,99.78,29.86
Nokia,Android,19.21,no,no,8.0,5.0,32.0,4.0,5300.0,240.0,2014.0,893.0,320.91,96.15
Nokia,Windows,11.27,no,no,6.7,5.0,32.0,4.0,2200.0,130.0,2014.0,601.0,169.84,67.74
Nokia,Windows,11.27,yes,no,6.7,5.0,32.0,4.0,2200.0,134.0,2014.0,1045.0,220.7,66.2
Nokia,Windows,12.7,yes,no,10.0,0.9,16.0,4.0,2200.0,150.0,2014.0,679.0,329.89,132.15
Nokia,Others,4.529999999999998,no,no,5.0,1.6,32.0,4.0,1020.0,80.0,2014.0,696.0,19.81,7.97
Nokia,Others,4.529999999999998,no,no,5.0,1.6,32.0,4.0,1020.0,80.0,2014.0,776.0,21.26,8.5
Nokia,Windows,10.16,no,no,5.0,1.6,16.0,4.0,1430.0,129.0,2014.0,1055.0,99.25,29.62
Nokia,Windows,10.16,no,no,5.0,1.6,16.0,4.0,1430.0,129.0,2014.0,1062.0,99.72,29.85
Nokia,Android,10.64,no,no,5.0,0.3,16.0,4.0,1800.0,150.0,2014.0,571.0,88.71,44.36
